CompanyName,Industry,ESG_Environmental,ESG_Social,ESG_Governance,Year,Region,ESG_Rating
Company_43,Transportation,32.6,79.9,21.8,2020,2,BBB
Company_43,Transportation,31.3,76.9,21.5,2021,2,BBB
Company_43,Transportation,31.4,78.5,19.7,2022,2,BBB
Company_43,Transportation,30.4,77.5,17.3,2023,2,BBB
Company_43,Transportation,32.4,77.2,20.1,2024,2,BBB
Company_43,Transportation,31.1,79.5,22.4,2025,2,BBB
Company_44,Healthcare,39.1,30.9,82.7,2015,6,A
Company_44,Healthcare,42.0,32.3,85.6,2016,6,A
Company_44,Healthcare,46.0,29.4,89.8,2017,6,A
Company_44,Healthcare,44.9,31.4,93.0,2018,6,A
Company_44,Healthcare,43.9,31.3,89.3,2019,6,A
Company_44,Healthcare,42.8,35.6,87.2,2020,6,A
Company_44,Healthcare,41.3,39.4,91.6,2021,6,A
Company_44,Healthcare,38.9,42.0,91.8,2022,6,A
Company_44,Healthcare,38.5,46.3,92.7,2023,6,A
Company_44,Healthcare,40.2,47.1,91.5,2024,6,A
Company_44,Healthcare,44.1,49.9,89.5,2025,6,AA
Company_45,Retail,52.3,11.8,46.3,2015,0,BB
Company_45,Retail,55.1,9.5,45.6,2016,0,BB
Company_45,Retail,58.9,5.0,48.7,2017,0,BB
Company_45,Retail,57.7,7.9,51.5,2018,0,BB
Company_45,Retail,59.2,6.4,54.2,2019,0,BB
Company_45,Retail,60.9,8.4,57.5,2020,0,BBB
Company_45,Retail,61.2,9.7,57.9,2021,0,BBB
Company_45,Retail,66.8,12.6,63.0,2022,0,BBB
Company_45,Retail,67.8,11.9,61.3,2023,0,BBB
Company_45,Retail,65.7,13.1,64.4,2024,0,BBB
Company_45,Retail,64.0,13.3,65.9,2025,0,BBB
Company_46,Healthcare,73.7,50.4,21.7,2015,4,BBB
Company_46,Healthcare,73.1,50.8,20.2,2016,4,BBB
Company_46,Healthcare,76.2,49.7,25.2,2017,4,A
Company_46,Healthcare,75.9,51.0,24.6,2018,4,A
Company_46,Healthcare,73.5,50.7,26.6,2019,4,A
Company_46,Healthcare,77.5,53.0,25.5,2020,4,A
Company_46,Healthcare,77.5,57.5,26.7,2021,4,A
Company_46,Healthcare,78.8,60.0,26.6,2022,4,A
Company_46,Healthcare,84.5,61.1,20.4,2023,4,A
Company_46,Healthcare,85.0,62.9,19.0,2024,4,A
Company_46,Healthcare,88.4,61.5,16.2,2025,4,A
Company_47,Consumer Goods,64.8,70.5,25.8,2015,0,A
Company_47,Consumer Goods,64.2,70.9,27.7,2016,0,A
Company_47,Consumer Goods,65.0,71.6,27.8,2017,0,A
Company_47,Consumer Goods,65.9,73.1,29.4,2018,0,A
Company_47,Consumer Goods,69.8,70.7,28.2,2019,0,A
Company_47,Consumer Goods,73.6,69.6,27.4,2020,0,A
Company_47,Consumer Goods,76.8,75.6,26.9,2021,0,A
Company_47,Consumer Goods,80.5,73.7,31.9,2022,0,AA
Company_47,Consumer Goods,82.7,75.7,30.6,2023,0,AA
Company_47,Consumer Goods,83.0,75.7,30.1,2024,0,AA
Company_47,Consumer Goods,86.3,74.8,34.1,2025,0,AA
Company_48,Technology,90.4,44.0,17.5,2015,3,A
Company_48,Technology,90.2,46.7,16.8,2016,3,A
Company_48,Technology,91.8,45.6,18.2,2017,3,A
Company_48,Technology,93.1,46.1,19.5,2018,3,A
Company_48,Technology,93.6,45.4,17.6,2019,3,A
Company_48,Technology,96.8,42.5,15.8,2020,3,A
Company_48,Technology,95.1,44.3,14.7,2021,3,A
Company_48,Technology,92.9,45.7,16.4,2022,3,A
Company_48,Technology,95.5,44.0,16.8,2023,3,A
Company_48,Technology,92.8,44.7,17.3,2024,3,A
Company_48,Technology,92.0,46.5,18.1,2025,3,A
Company_49,Retail,5.9,29.1,12.5,2015,4,CCC
Company_49,Retail,5.6,30.6,9.3,2016,4,CCC
Company_49,Retail,6.7,28.5,8.4,2017,4,CCC
Company_49,Retail,7.0,31.7,11.3,2018,4,CCC
Company_49,Retail,10.5,34.5,9.8,2019,4,CCC
Company_49,Retail,11.0,34.0,9.6,2020,4,CCC
Company_49,Retail,13.6,33.0,8.6,2021,4,CCC
Company_49,Retail,13.7,34.6,9.4,2022,4,CCC
Company_49,Retail,12.8,34.5,12.3,2023,4,CCC
Company_49,Retail,14.5,33.6,9.3,2024,4,CCC
Company_49,Retail,12.4,32.9,11.0,2025,4,CCC
Company_50,Consumer Goods,67.7,47.4,68.5,2015,5,AA
Company_50,Consumer Goods,69.4,48.2,66.8,2016,5,AA
Company_50,Consumer Goods,70.4,48.0,65.8,2017,5,AA
Company_50,Consumer Goods,71.2,49.2,68.7,2018,5,AA
Company_50,Consumer Goods,71.3,51.7,71.0,2019,5,AA
Company_50,Consumer Goods,71.9,55.8,70.8,2020,5,AA
Company_50,Consumer Goods,72.2,57.5,69.6,2021,5,AA
Company_50,Consumer Goods,74.0,58.8,68.9,2022,5,AA
Company_50,Consumer Goods,76.9,61.0,68.7,2023,5,AA
Company_50,Consumer Goods,78.0,61.9,66.5,2024,5,AA
Company_50,Consumer Goods,77.5,63.3,67.1,2025,5,AA
Company_51,Transportation,76.6,66.1,2.5,2015,4,BBB
Company_51,Transportation,73.6,66.9,4.6,2016,4,BBB
Company_51,Transportation,74.2,64.6,4.3,2017,4,BBB
Company_51,Transportation,75.9,65.4,2.8,2018,4,BBB
Company_51,Transportation,77.2,68.8,4.9,2019,4,A
Company_51,Transportation,76.9,65.4,5.6,2020,4,BBB
Company_51,Transportation,77.8,66.4,2.8,2021,4,BBB
Company_51,Transportation,80.1,65.8,5.3,2022,4,A
Company_51,Transportation,79.6,66.7,3.2,2023,4,BBB
Company_51,Transportation,76.5,67.1,3.4,2024,4,BBB
Company_51,Transportation,75.1,66.8,4.5,2025,4,BBB
Company_52,Consumer Goods,42.9,81.3,69.7,2015,6,AA
Company_52,Consumer Goods,42.1,81.8,66.3,2016,6,AA
Company_52,Consumer Goods,43.5,79.9,66.4,2017,6,AA
Company_52,Consumer Goods,44.3,79.7,66.6,2018,6,AA
Company_52,Consumer Goods,46.1,79.1,69.7,2019,6,AA
Company_52,Consumer Goods,44.1,81.9,71.2,2020,6,AA
Company_52,Consumer Goods,42.3,85.1,72.3,2021,6,AA
Company_52,Consumer Goods,45.7,84.3,71.4,2022,6,AA
Company_52,Consumer Goods,44.7,87.7,70.9,2023,6,AA
Company_52,Consumer Goods,45.4,90.7,69.2,2024,6,AA
Company_52,Consumer Goods,45.2,88.5,68.6,2025,6,AA
Company_53,Utilities,30.3,93.6,87.2,2015,5,AA
Company_53,Utilities,33.2,94.5,84.6,2016,5,AA
Company_53,Utilities,34.6,95.6,84.9,2017,5,AA
Company_53,Utilities,35.9,97.8,86.8,2018,5,AA
Company_53,Utilities,33.1,100.0,86.2,2019,5,AA
Company_53,Utilities,34.9,100.0,85.5,2020,5,AA
Company_53,Utilities,34.0,99.0,88.6,2021,5,AA
Company_53,Utilities,32.2,100.0,91.2,2022,5,AA
Company_53,Utilities,33.0,98.7,86.5,2023,5,AA
Company_53,Utilities,33.3,96.0,86.4,2024,5,AA
Company_53,Utilities,35.2,97.4,85.5,2025,5,AA
Company_54,Healthcare,17.3,85.4,76.5,2015,6,A
Company_54,Healthcare,19.0,86.9,75.3,2016,6,AA
Company_54,Healthcare,21.2,83.6,76.6,2017,6,AA
Company_54,Healthcare,22.1,84.2,78.7,2018,6,AA
Company_54,Healthcare,28.0,87.2,76.9,2019,6,AA
Company_54,Healthcare,26.0,88.4,77.7,2020,6,AA
Company_54,Healthcare,29.3,92.0,77.7,2021,6,AA
Company_54,Healthcare,31.0,93.6,77.1,2022,6,AA
Company_54,Healthcare,32.9,90.7,78.7,2023,6,AA
Company_54,Healthcare,35.5,87.0,78.6,2024,6,AA
Company_54,Healthcare,41.3,88.3,78.9,2025,6,AA
Company_55,Finance,99.9,70.2,46.0,2015,3,AA
Company_55,Finance,99.2,73.9,48.1,2016,3,AA
Company_55,Finance,100.0,74.2,46.7,2017,3,AA
Company_55,Finance,100.0,71.4,47.8,2018,3,AA
Company_55,Finance,99.1,72.0,51.0,2019,3,AA
Company_55,Finance,99.0,70.5,52.0,2020,3,AA
Company_55,Finance,100.0,72.7,53.0,2021,3,AAA
Company_55,Finance,99.5,73.5,54.1,2022,3,AAA
Company_55,Finance,100.0,77.3,55.7,2023,3,AAA
Company_55,Finance,100.0,77.0,55.6,2024,3,AAA
Company_55,Finance,100.0,77.6,56.0,2025,3,AAA
Company_56,Utilities,24.8,60.8,86.3,2015,5,A
Company_56,Utilities,25.5,60.1,84.8,2016,5,A
Company_56,Utilities,25.5,60.2,85.8,2017,5,A
Company_56,Utilities,24.3,64.9,84.6,2018,5,A
Company_56,Utilities,24.7,64.5,83.1,2019,5,A
Company_56,Utilities,29.0,67.0,86.9,2020,5,AA
Company_56,Utilities,24.8,69.7,90.0,2021,5,AA
Company_56,Utilities,25.9,64.7,91.0,2022,5,AA
Company_56,Utilities,27.7,62.2,86.2,2023,5,A
Company_56,Utilities,27.1,62.6,82.3,2024,5,A
Company_56,Utilities,28.8,61.8,83.0,2025,5,A
Company_57,Utilities,28.5,19.8,37.7,2015,4,CCC
Company_57,Utilities,31.4,20.9,37.2,2016,4,CCC
Company_57,Utilities,32.2,19.2,35.1,2017,4,CCC
Company_57,Utilities,35.1,14.9,34.6,2018,4,CCC
Company_57,Utilities,36.1,16.5,31.6,2019,4,CCC
Company_57,Utilities,38.3,17.3,30.9,2020,4,CCC
Company_57,Utilities,38.2,17.2,31.1,2021,4,CCC
Company_57,Utilities,39.5,17.8,32.7,2022,4,BB
Company_57,Utilities,44.4,22.9,30.8,2023,4,BB
Company_57,Utilities,45.4,27.1,32.2,2024,4,BB
Company_57,Utilities,48.9,26.4,31.9,2025,4,BB
Company_58,Transportation,14.1,64.1,35.1,2015,6,BB
Company_58,Transportation,14.5,61.5,36.1,2016,6,BB
Company_58,Transportation,14.9,65.2,37.8,2017,6,BB
Company_58,Transportation,19.8,66.0,37.3,2018,6,BBB
Company_58,Transportation,19.3,65.8,37.3,2019,6,BBB
Company_58,Transportation,20.5,69.5,38.1,2020,6,BBB
Company_58,Transportation,22.7,69.8,33.8,2021,6,BBB
Company_58,Transportation,22.2,67.3,36.2,2022,6,BBB
Company_58,Transportation,21.7,66.3,37.4,2023,6,BBB
Company_58,Transportation,23.8,66.1,38.4,2024,6,BBB
Company_58,Transportation,23.2,66.6,38.4,2025,6,BBB
Company_59,Utilities,28.7,38.8,21.5,2015,0,CCC
Company_59,Utilities,31.2,38.1,23.8,2016,0,BB
Company_59,Utilities,34.4,41.8,25.2,2017,0,BB
Company_59,Utilities,31.9,44.2,26.1,2018,0,BB
Company_59,Utilities,28.9,44.5,26.6,2019,0,BB
Company_59,Utilities,28.2,45.8,28.5,2020,0,BB
Company_59,Utilities,28.4,46.9,31.1,2021,0,BB
Company_59,Utilities,31.4,46.3,31.7,2022,0,BB
Company_59,Utilities,33.2,43.2,33.0,2023,0,BB
Company_59,Utilities,35.1,39.0,37.5,2024,0,BB
Company_59,Utilities,36.9,41.7,37.2,2025,0,BB
Company_60,Manufacturing,44.0,42.4,6.8,2015,4,BB
Company_60,Manufacturing,44.8,44.6,7.1,2016,4,BB
Company_60,Manufacturing,47.5,44.9,6.3,2017,4,BB
Company_60,Manufacturing,49.1,41.5,6.1,2018,4,BB
Company_60,Manufacturing,47.9,40.1,8.5,2019,4,BB
Company_60,Manufacturing,49.1,39.6,5.4,2020,4,BB
Company_60,Manufacturing,49.0,39.2,2.9,2021,4,BB
Company_60,Manufacturing,51.1,41.0,0.0,2022,4,BB
Company_60,Manufacturing,52.3,39.0,1.2,2023,4,BB
Company_60,Manufacturing,55.6,40.1,4.2,2024,4,BB
Company_60,Manufacturing,53.9,42.1,7.5,2025,4,BB
Company_61,Consumer Goods,81.2,53.1,93.6,2015,6,AAA
Company_61,Consumer Goods,84.2,53.4,94.5,2016,6,AAA
Company_61,Consumer Goods,86.5,55.3,96.1,2017,6,AAA
Company_61,Consumer Goods,86.3,54.5,95.3,2018,6,AAA
Company_61,Consumer Goods,83.5,56.8,95.8,2019,6,AAA
Company_61,Consumer Goods,83.9,58.3,93.8,2020,6,AAA
Company_61,Consumer Goods,85.1,56.1,92.7,2021,6,AAA
Company_61,Consumer Goods,88.2,61.4,98.6,2022,6,AAA
Company_61,Consumer Goods,90.6,62.9,97.3,2023,6,AAA
Company_61,Consumer Goods,90.6,60.8,96.6,2024,6,AAA
Company_61,Consumer Goods,91.2,59.1,95.0,2025,6,AAA
Company_62,Technology,92.3,28.3,66.2,2015,1,AA
Company_62,Technology,93.2,26.1,64.5,2016,1,AA
Company_62,Technology,92.4,26.4,66.6,2017,1,AA
Company_62,Technology,91.7,27.1,66.8,2018,1,AA
Company_62,Technology,89.7,27.9,66.0,2019,1,AA
Company_62,Technology,90.2,29.3,61.2,2020,1,AA
Company_62,Technology,92.0,28.0,63.5,2021,1,AA
Company_62,Technology,90.9,28.8,62.7,2022,1,AA
Company_62,Technology,88.5,30.7,63.4,2023,1,AA
Company_62,Technology,91.4,29.2,65.6,2024,1,AA
Company_62,Technology,91.6,26.3,64.1,2025,1,AA
Company_63,Consumer Goods,39.9,69.7,87.0,2015,2,AA
Company_63,Consumer Goods,43.1,71.1,84.4,2016,2,AA
Company_63,Consumer Goods,45.8,68.7,84.8,2017,2,AA
Company_63,Consumer Goods,42.8,63.5,86.9,2018,2,AA
Company_63,Consumer Goods,46.6,63.6,92.7,2019,2,AA
Company_63,Consumer Goods,47.1,65.3,93.3,2020,2,AA
Company_63,Consumer Goods,52.4,64.2,93.3,2021,2,AA
Company_63,Consumer Goods,52.2,63.8,95.2,2022,2,AA
Company_63,Consumer Goods,56.6,61.8,97.6,2023,2,AA
Company_63,Consumer Goods,58.5,60.2,99.8,2024,2,AA
Company_63,Consumer Goods,61.7,58.3,98.7,2025,2,AA
Company_64,Consumer Goods,41.0,36.5,29.1,2015,1,BB
Company_64,Consumer Goods,40.1,37.7,29.7,2016,1,BB
Company_64,Consumer Goods,43.3,39.4,29.1,2017,1,BB
Company_64,Consumer Goods,44.9,37.3,30.4,2018,1,BB
Company_64,Consumer Goods,42.8,38.3,37.3,2019,1,BB
Company_64,Consumer Goods,44.0,37.7,38.6,2020,1,BBB
Company_64,Consumer Goods,46.1,36.6,39.8,2021,1,BBB
Company_64,Consumer Goods,47.4,39.7,39.6,2022,1,BBB
Company_64,Consumer Goods,48.8,41.1,43.0,2023,1,BBB
Company_64,Consumer Goods,51.1,40.0,43.6,2024,1,BBB
Company_64,Consumer Goods,53.2,40.2,44.3,2025,1,BBB
Company_65,Transportation,25.8,91.4,68.3,2015,2,AA
Company_65,Transportation,29.0,91.7,66.0,2016,2,AA
Company_65,Transportation,32.7,92.9,68.7,2017,2,AA
Company_65,Transportation,33.3,94.8,69.5,2018,2,AA
Company_65,Transportation,35.6,100.0,70.7,2019,2,AA
Company_65,Transportation,37.1,100.0,68.7,2020,2,AA
Company_65,Transportation,37.2,100.0,71.3,2021,2,AA
Company_65,Transportation,36.3,96.9,71.7,2022,2,AA
Company_65,Transportation,37.2,94.2,74.3,2023,2,AA
Company_65,Transportation,42.9,92.8,75.9,2024,2,AA
Company_65,Transportation,42.0,91.4,73.2,2025,2,AA
Company_66,Consumer Goods,98.0,55.4,28.1,2015,4,AA
Company_66,Consumer Goods,96.8,57.1,28.2,2016,4,AA
Company_66,Consumer Goods,94.8,56.2,29.4,2017,4,AA
Company_66,Consumer Goods,96.4,55.8,30.9,2018,4,AA
Company_66,Consumer Goods,95.8,54.2,32.7,2019,4,AA
Company_66,Consumer Goods,94.0,54.2,37.0,2020,4,AA
Company_66,Consumer Goods,91.3,52.6,36.7,2021,4,AA
Company_66,Consumer Goods,92.4,56.7,35.2,2022,4,AA
Company_66,Consumer Goods,92.2,55.8,35.3,2023,4,AA
Company_66,Consumer Goods,93.3,58.2,37.5,2024,4,AA
Company_66,Consumer Goods,95.9,60.1,40.1,2025,4,AA
Company_67,Manufacturing,40.6,44.0,66.0,2015,4,A
Company_67,Manufacturing,37.9,42.3,67.8,2016,4,BBB
Company_67,Manufacturing,36.5,42.2,68.5,2017,4,BBB
Company_67,Manufacturing,38.7,42.1,67.2,2018,4,BBB
Company_67,Manufacturing,39.4,39.9,67.0,2019,4,BBB
Company_67,Manufacturing,42.8,41.6,70.1,2020,4,A
Company_67,Manufacturing,43.9,44.9,70.2,2021,4,A
Company_67,Manufacturing,44.6,43.7,70.9,2022,4,A
Company_67,Manufacturing,43.4,46.2,73.8,2023,4,A
Company_67,Manufacturing,44.4,46.8,74.0,2024,4,A
Company_67,Manufacturing,47.6,48.0,74.4,2025,4,A
Company_68,Manufacturing,39.0,77.9,41.1,2015,4,A
Company_68,Manufacturing,41.6,76.7,40.8,2016,4,A
Company_68,Manufacturing,41.9,79.9,43.9,2017,4,A
Company_68,Manufacturing,46.1,81.9,44.4,2018,4,A
Company_68,Manufacturing,46.1,82.5,45.9,2019,4,A
Company_68,Manufacturing,47.0,81.5,46.0,2020,4,A
Company_68,Manufacturing,45.5,82.0,44.0,2021,4,A
Company_68,Manufacturing,48.0,83.6,45.9,2022,4,A
Company_68,Manufacturing,47.6,82.4,48.3,2023,4,A
Company_68,Manufacturing,50.3,85.0,44.7,2024,4,AA
Company_68,Manufacturing,50.9,85.1,45.7,2025,4,AA
Company_69,Energy,6.1,63.4,64.0,2015,5,BBB
Company_69,Energy,5.3,64.5,63.5,2016,5,BBB
Company_69,Energy,7.5,63.5,63.8,2017,5,BBB
Company_69,Energy,7.1,64.9,64.1,2018,5,BBB
Company_69,Energy,9.7,62.9,63.8,2019,5,BBB
Company_69,Energy,9.5,63.4,63.2,2020,5,BBB
Company_69,Energy,12.0,61.8,67.5,2021,5,BBB
Company_69,Energy,15.0,61.8,65.1,2022,5,BBB
Company_69,Energy,17.3,65.0,68.8,2023,5,A
Company_69,Energy,21.1,66.3,69.2,2024,5,A
Company_69,Energy,21.4,67.4,69.1,2025,5,A
Company_70,Retail,43.0,30.9,46.5,2015,0,BBB
Company_70,Retail,44.7,30.9,47.8,2016,0,BBB
Company_70,Retail,47.1,32.9,51.0,2017,0,BBB
Company_70,Retail,48.6,34.3,50.8,2018,0,BBB
Company_70,Retail,48.9,34.1,49.8,2019,0,BBB
Company_70,Retail,51.5,37.5,50.5,2020,0,BBB
Company_70,Retail,48.3,40.1,53.4,2021,0,BBB
Company_70,Retail,49.0,36.6,51.8,2022,0,BBB
Company_70,Retail,49.3,34.2,55.6,2023,0,BBB
Company_70,Retail,50.9,33.1,58.6,2024,0,BBB
Company_70,Retail,56.0,34.0,59.2,2025,0,BBB
Company_71,Consumer Goods,56.0,23.9,45.2,2015,3,BBB
Company_71,Consumer Goods,56.6,25.0,46.1,2016,3,BBB
Company_71,Consumer Goods,57.8,22.5,43.2,2017,3,BBB
Company_71,Consumer Goods,60.0,21.8,44.0,2018,3,BBB
Company_71,Consumer Goods,57.9,25.9,43.3,2019,3,BBB
Company_71,Consumer Goods,59.5,25.7,43.4,2020,3,BBB
Company_71,Consumer Goods,61.0,28.8,43.7,2021,3,BBB
Company_71,Consumer Goods,63.2,27.1,45.7,2022,3,BBB
Company_71,Consumer Goods,60.8,27.6,44.5,2023,3,BBB
Company_71,Consumer Goods,63.7,24.0,42.2,2024,3,BBB
Company_71,Consumer Goods,65.5,27.9,45.0,2025,3,BBB
Company_72,Utilities,37.8,37.5,50.5,2015,3,BBB
Company_72,Utilities,35.6,36.5,48.9,2016,3,BBB
Company_72,Utilities,37.8,35.0,47.4,2017,3,BBB
Company_72,Utilities,35.7,38.4,50.1,2018,3,BBB
Company_72,Utilities,38.3,37.5,48.3,2019,3,BBB
Company_72,Utilities,40.3,36.4,48.4,2020,3,BBB
Company_72,Utilities,41.7,39.7,49.6,2021,3,BBB
Company_72,Utilities,42.4,40.2,50.1,2022,3,BBB
Company_72,Utilities,41.5,38.5,50.2,2023,3,BBB
Company_72,Utilities,43.4,40.3,50.4,2024,3,BBB
Company_72,Utilities,45.1,38.4,51.5,2025,3,BBB
Company_73,Transportation,18.1,74.2,62.2,2015,1,A
Company_73,Transportation,16.7,74.0,66.0,2016,1,A
Company_73,Transportation,20.0,72.7,67.3,2017,1,A
Company_73,Transportation,21.4,69.9,66.0,2018,1,A
Company_73,Transportation,21.1,69.9,65.2,2019,1,A
Company_73,Transportation,21.5,73.1,65.0,2020,1,A
Company_73,Transportation,24.6,72.1,65.3,2021,1,A
Company_73,Transportation,24.6,73.5,67.3,2022,1,A
Company_73,Transportation,24.6,75.1,69.1,2023,1,A
Company_73,Transportation,25.3,77.3,69.7,2024,1,A
Company_73,Transportation,25.6,75.2,74.5,2025,1,A
Company_74,Energy,8.5,89.3,90.7,2015,2,AA
Company_74,Energy,8.6,88.4,94.5,2016,2,AA
Company_74,Energy,7.2,86.2,94.8,2017,2,AA
Company_74,Energy,10.5,87.0,99.5,2018,2,AA
Company_74,Energy,14.4,87.3,100.0,2019,2,AA
Company_74,Energy,17.1,88.6,100.0,2020,2,AA
Company_74,Energy,20.6,88.1,100.0,2021,2,AA
Company_74,Energy,22.4,92.6,100.0,2022,2,AA
Company_74,Energy,24.6,95.1,98.6,2023,2,AA
Company_74,Energy,24.4,95.5,95.1,2024,2,AA
Company_74,Energy,27.5,95.6,95.7,2025,2,AA
Company_75,Technology,77.5,43.4,90.6,2015,5,AA
Company_75,Technology,77.0,43.0,92.7,2016,5,AA
Company_75,Technology,78.8,41.8,96.8,2017,5,AA
Company_75,Technology,77.5,41.3,99.6,2018,5,AA
Company_75,Technology,76.8,42.8,99.7,2019,5,AA
Company_75,Technology,77.0,44.7,97.8,2020,5,AA
Company_75,Technology,74.8,42.9,96.0,2021,5,AA
Company_75,Technology,77.4,44.9,94.8,2022,5,AA
Company_75,Technology,76.9,45.1,96.8,2023,5,AA
Company_75,Technology,79.5,47.8,97.0,2024,5,AA
Company_75,Technology,81.0,47.3,98.8,2025,5,AAA
Company_76,Technology,91.2,43.0,63.3,2015,5,AA
Company_76,Technology,89.0,43.6,65.4,2016,5,AA
Company_76,Technology,88.0,39.4,67.3,2017,5,AA
Company_76,Technology,89.4,38.8,67.6,2018,5,AA
Company_76,Technology,87.9,41.0,66.9,2019,5,AA
Company_76,Technology,88.5,41.0,67.1,2020,5,AA
Company_76,Technology,87.3,39.1,68.1,2021,5,AA
Company_76,Technology,88.2,39.8,68.3,2022,5,AA
Company_76,Technology,89.8,40.7,71.4,2023,5,AA
Company_76,Technology,93.2,40.1,72.1,2024,5,AA
Company_76,Technology,92.6,40.6,74.7,2025,5,AA
Company_77,Utilities,72.9,55.6,61.9,2015,0,AA
Company_77,Utilities,76.1,55.0,60.9,2016,0,AA
Company_77,Utilities,77.7,52.2,59.4,2017,0,AA
Company_77,Utilities,76.1,52.5,59.1,2018,0,AA
Company_77,Utilities,78.7,52.3,60.6,2019,0,AA
Company_77,Utilities,81.3,55.5,60.6,2020,0,AA
Company_77,Utilities,81.4,57.3,60.9,2021,0,AA
Company_77,Utilities,83.3,57.9,64.5,2022,0,AA
Company_77,Utilities,86.6,59.9,61.1,2023,0,AA
Company_77,Utilities,88.4,58.8,62.6,2024,0,AA
Company_77,Utilities,88.8,64.8,60.0,2025,0,AA
Company_78,Technology,67.0,42.2,23.2,2015,3,BBB
Company_78,Technology,67.9,42.0,22.9,2016,3,BBB
Company_78,Technology,68.3,41.2,23.6,2017,3,BBB
Company_78,Technology,75.4,42.3,24.3,2018,3,BBB
Company_78,Technology,77.9,42.7,22.9,2019,3,BBB
Company_78,Technology,77.1,43.9,20.1,2020,3,BBB
Company_78,Technology,76.8,44.5,21.6,2021,3,BBB
Company_78,Technology,76.3,48.9,19.0,2022,3,BBB
Company_78,Technology,77.7,50.8,17.8,2023,3,BBB
Company_78,Technology,74.3,51.9,20.0,2024,3,BBB
Company_78,Technology,75.4,52.1,24.4,2025,3,A
Company_79,Healthcare,72.1,36.1,75.0,2015,5,AA
Company_79,Healthcare,72.9,37.3,74.2,2016,5,AA
Company_79,Healthcare,71.8,36.0,73.8,2017,5,AA
Company_79,Healthcare,70.5,39.5,74.3,2018,5,AA
Company_79,Healthcare,72.7,39.4,74.8,2019,5,AA
Company_79,Healthcare,74.1,42.7,79.4,2020,5,AA
Company_79,Healthcare,76.9,40.2,79.7,2021,5,AA
Company_79,Healthcare,78.2,36.6,80.1,2022,5,AA
Company_79,Healthcare,81.4,34.8,79.7,2023,5,AA
Company_79,Healthcare,82.1,32.7,79.8,2024,5,AA
Company_79,Healthcare,86.5,33.6,78.3,2025,5,AA
Company_80,Utilities,37.7,88.9,72.5,2015,2,AA
Company_80,Utilities,40.6,89.9,70.2,2016,2,AA
Company_80,Utilities,38.2,90.0,72.2,2017,2,AA
Company_80,Utilities,41.6,93.6,74.7,2018,2,AA
Company_80,Utilities,43.2,93.8,77.3,2019,2,AA
Company_80,Utilities,39.1,94.1,76.2,2020,2,AA
Company_80,Utilities,41.1,94.2,75.0,2021,2,AA
Company_80,Utilities,41.3,95.6,76.5,2022,2,AA
Company_80,Utilities,40.1,92.6,75.3,2023,2,AA
Company_80,Utilities,41.6,91.3,74.6,2024,2,AA
Company_80,Utilities,41.3,92.0,70.5,2025,2,AA
Company_81,Healthcare,73.7,77.4,71.7,2015,2,AA
Company_81,Healthcare,73.4,76.4,73.9,2016,2,AA
Company_81,Healthcare,77.9,75.0,78.8,2017,2,AAA
Company_81,Healthcare,78.5,78.2,79.5,2018,2,AAA
Company_81,Healthcare,79.5,82.3,79.8,2019,2,AAA
Company_81,Healthcare,80.7,86.1,81.5,2020,2,AAA
Company_81,Healthcare,81.9,84.6,80.4,2021,2,AAA
Company_81,Healthcare,86.4,85.9,80.1,2022,2,AAA
Company_81,Healthcare,89.3,84.0,81.2,2023,2,AAA
Company_81,Healthcare,91.6,85.4,79.4,2024,2,AAA
Company_81,Healthcare,89.7,84.8,76.1,2025,2,AAA
Company_82,Technology,96.4,68.0,27.0,2015,4,AA
Company_82,Technology,94.4,68.4,26.7,2016,4,AA
Company_82,Technology,96.4,67.1,24.4,2017,4,AA
Company_82,Technology,94.0,68.8,26.3,2018,4,AA
Company_82,Technology,99.4,68.6,27.0,2019,4,AA
Company_82,Technology,100.0,70.8,24.8,2020,4,AA
Company_82,Technology,100.0,74.3,25.5,2021,4,AA
Company_82,Technology,100.0,79.4,27.2,2022,4,AA
Company_82,Technology,99.3,82.1,29.4,2023,4,AA
Company_82,Technology,97.3,81.0,33.4,2024,4,AA
Company_82,Technology,95.6,84.1,37.0,2025,4,AA
Company_83,Healthcare,53.6,69.6,52.9,2015,6,A
Company_83,Healthcare,56.0,70.5,54.6,2016,6,AA
Company_83,Healthcare,55.6,69.2,57.3,2017,6,AA
Company_83,Healthcare,54.8,71.8,55.9,2018,6,AA
Company_83,Healthcare,56.6,74.0,54.7,2019,6,AA
Company_83,Healthcare,58.5,72.0,54.8,2020,6,AA
Company_83,Healthcare,62.1,70.9,52.4,2021,6,AA
Company_83,Healthcare,61.1,73.1,50.5,2022,6,AA
Company_83,Healthcare,62.1,72.6,50.9,2023,6,AA
Company_83,Healthcare,65.8,77.5,50.7,2024,6,AA
Company_83,Healthcare,68.5,76.5,49.5,2025,6,AA
Company_84,Consumer Goods,27.7,4.5,10.1,2015,4,CCC
Company_84,Consumer Goods,27.9,4.7,8.1,2016,4,CCC
Company_84,Consumer Goods,29.3,7.3,7.2,2017,4,CCC
Company_84,Consumer Goods,30.0,7.7,10.3,2018,4,CCC
Company_84,Consumer Goods,30.9,4.5,7.2,2019,4,CCC
Company_84,Consumer Goods,31.2,3.9,5.5,2020,4,CCC
Company_84,Consumer Goods,35.3,1.9,10.3,2021,4,CCC
